Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Algeria,DZA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97663848,0.685815999,0.527401574,0.580051994,0.750374409,0.534761702,0.392735346,0.392350205,0.475289539,0.496957474,0.915438623,0.751217242,0.453811508,0.442694006,0.363152036,0.200787779,,,,
East Asia & Pacific (excluding high income),EAP,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.463688454,8.039660125,9.393164519,8.723496732,9.352874652,9.1910715,5.685688412,6.014861091,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.681184639,7.794962305,7.621406997,7.2504075,7.819006661,8.210834463,7.561601546,6.880981547,6.275959952,8.178321814,7.367122412,6.359917652,6.08928548,6.341133796,6.86384916,8.091155512,8.066686399,8.424793282,8.436301436,8.916412364,,,,,
East Asia & Pacific,EAS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.317053145,4.692828769,4.864494536,4.744610955,5.085774039,4.753941657,5.222072641,5.768670784,4.794606087,5.013122537,4.962867401,4.723816983,5.117022323,5.027660573,5.727540423,5.606107193,5.690220574,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.67573438,10.56742724,10.11013795,9.63249047,11.96966843,10.41249307,9.571506584,9.760416323,10.86367478,11.04885683,12.28938948,11.03272686,11.33720441,11.53929814,12.17967583,,,,,
Europe & Central Asia,ECS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.221995109,8.234628141,8.067693849,8.091121126,7.979844129,7.319240635,6.98978843,6.838871907,6.593161318,6.267183594,6.639774202,6.157330196,6.00309559,,6.299416369,5.576107647,,5.171986709,5.335970885,5.422033699,5.79018035,5.786139923,5.82542149,5.783418311,5.965440184,,,,,
Ecuador,ECU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.062203986,5.879785121,5.540367781,6.594118047,7.053320861,7.636305208,7.706569311,7.310792666,5.5684615,5.16605785,4.250940606,3.46171159,3.895397887,3.564186802,4.279759093,4.008299387,3.441455694,3.939648535,4.52799161,5.137725359,7.262106358,8.569060221,8.954693392,8.940990305,8.783643972,3.119363228,,,,
"Egypt, Arab Rep.",EGY,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2775264,25.50177936,27.14488903,23.45344388,29.60584378,27.61503795,25.63607847,25.14311439,23.44930036,23.86465632,23.4602387,22.17278579,23.26005676,22.10336207,26.35560906,27.9186258,19.83507959,22.26895165,15.06188163,16.91673928,18.35802541,9.832174945,20.14241499,24.61085109,26.63547387,12.15409608,,,,
Euro area,EMU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.246156408,8.370163652,8.315549443,8.176533367,8.248556079,7.698423545,7.416016584,7.156648575,6.980727097,6.655648985,6.952833139,6.478882129,6.214318825,,,,,5.125677426,5.228680959,5.261499432,5.705980528,5.74061853,5.751320605,5.701874232,5.775939076,,,,,
Eritrea,ERI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.13096543,34.03514149,41.97608799,30.9524273,41.03441628,36.84044642,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.43830307,20.19488035,18.98987843,19.77194487,,,,,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42147936,22.1841907,19.27403739,19.27936801,21.78004038,18.75275069,16.80844711,17.15708275,15.57414948,14.95141781,13.35624071,12.59505812,10.04574089,10.11534476,,,,,9.521218921,10.452979,10.6820378,10.30866516,10.39032547,10.2265169,10.0643878,3.981767751,,,,
Ethiopia,ETH,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.06013791,21.39296408,16.03676953,15.96822696,18.70398996,20.65975423,22.34318309,24.53076811,26.70638265,27.20098326,27.62397008,29.06539322,29.81533136,33.87419444,32.62462289,30.87710126,34.26197065,33.02791572,36.55699771,32.99564249,37.93783175,36.20309886,37.73803732,46.53522828,46.50650067,29.58027261,,,,
European Union,EUU,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.259118019,8.436014821,8.392003645,8.241869953,8.197204213,7.616614901,7.358320819,7.14026614,6.896923399,6.561523039,6.763343403,6.329055827,6.11180162,,6.253641322,5.592735496,,5.101961081,5.176210095,5.208435224,5.597506818,5.663457604,5.687184053,5.635410848,5.742339926,,,,,
Fragile and conflict affected situations,FCS,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.851507658,3.209626313,4.682291923,3.444470107,2.214015244,2.75491638,3.114996113,8.032375523,7.128197634,5.495357012,4.879596169,4.997147582,4.443177712,6.566791528,6.213604602,4.40934748,4.816595541,5.052950741,4.958915669,7.322380883,8.504985848,8.765432812,7.316805532,8.284238853,,,,,
Finland,FIN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05178821,5.115773208,5.009933433,4.926811938,4.682748301,3.855617038,4.006194311,4.104015304,4.234486283,3.953410662,3.728979029,3.753708545,3.810026776,3.793417655,4.445985843,4.696513005,5.23979016,5.405106519,5.584782035,5.375892648,4.807595776,4.762985545,5.372800024,5.37693301,5.480826156,1.794806607,,,,
Fiji,FJI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.04875008,29.11055522,32.07058874,33.14937095,34.34188999,30.05278205,34.53750334,39.12695996,38.43449205,41.93401849,44.82596856,44.35408024,43.81407475,47.20897788,48.45960788,45.65249529,42.54990024,40.7381117,40.62894187,42.89854321,47.9431108,49.86173138,50.38285504,51.49682871,51.01655689,19.18408452,,,,
France,FRA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.627937605,8.782198567,,,11.04995149,9.918545496,9.654467861,9.819081507,9.591224824,9.483096033,8.791882347,8.395298048,8.620916018,8.222979051,8.85556815,7.919609067,8.028665391,8.044522639,7.755080734,7.745001117,8.636224502,8.265207152,8.198736069,8.027259855,7.988266948,4.804041887,,,,
Faroe Islands,FRO,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19354756,2.551800472,3.155201398,5.173229276,5.152631701,2.834287919,1.655518744,2.924294833,2.511705645,1.75210832,0.23204353,,0.370642897,0.286724262,0.395945843,0.952867218,0.242449023,0.39314476,0.635491528,0.51565706,0.532471529,,,,,,,,,
United Kingdom,GBR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.561256823,8.294046435,7.955289653,8.237432638,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05483029,34.42573662,23.97510981,12.64364959,15.70456953,14.51309412,13.73801038,12.85599939,13.33765855,14.4405983,13.91237264,13.8036911,16.87079443,18.26927028,20.39348205,25.99202909,26.71612674,28.01667191,33.54528798,37.47329043,39.29876857,39.54311864,37.1985615,9.887580713,,,,
Ghana,GHA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.896573524,1.853138754,2.115110348,12.00774183,13.14033882,14.62758621,15.59130674,14.9022012,13.81334056,14.52985977,22.18137232,17.80988823,16.48899681,13.71872241,11.15723821,7.480889823,5.460580042,6.864135237,6.232274109,6.72936919,5.533493245,5.449385297,4.496781303,4.42376537,5.822054899,0.865150905,,,,
Gibraltar,GIB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.130101784,1.222609626,0.647989302,0.534965624,0.77452133,1.062540572,1.013399829,,,,,,0.087866445,0.166100317,0.436735721,0.133018607,0.140796422,0.080511823,,0.802782526,1.451928059,0.672818255,0.35719128,0.115222055,0.257379226,0.014339642,,,,
"Gambia, The",GMB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8613014,34.07498249,,,,,,43.05691755,28.59349031,31.62939036,34.33793135,33.1715938,24.82360273,22.98838157,29.56733287,34.41273846,37.85320782,29.82711359,40.91366647,42.87166641,46.95023382,46.02169827,47.99825125,43.5859284,30.16818575,,,,
Guinea-Bissau,GNB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.379972397,2.636390994,,,,,,7.972283254,5.130163977,4.443166511,,,,,4.38369778,5.257240449,6.483784401,,,,,
Equatorial Guinea,GNQ,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.062605752,2.219846082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.94066869,24.66859168,25.52647514,,35.36409499,31.50323999,30.68048746,33.36532017,29.43107789,26.23740166,26.12263802,25.87084732,23.39808175,22.11424772,27.15135125,23.13168275,24.04211401,23.19891543,23.91353277,25.35927955,28.01916926,27.87643852,27.30064091,26.37669659,28.33436071,10.4927849,,,,
Grenada,GRD,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.40770888,60.023638,56.13904142,50.08492759,40.3635437,39.6247716,39.85808373,47.57061048,49.397255,44.09047891,36.57650487,43.77671356,41.12957752,37.3496052,33.15285851,32.67783706,31.46536346,29.54616176,27.8310739,81.07489056,82.61901222,83.27355052,83.37202518,88.20589753,,,,,,
Greenland,GRL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.650350641,7.902735562,8.459441677,9.435585637,10.74681762,12.89721078,15.0654978,16.32065293,15.68469024,10.15228426,11.68856117,12.09051441,12.1063986,12.21693249,12.8893078,10.97149062,9.319228452,9.758324157,9.954330036,9.261893066,9.486942938,9.709643597,9.188960474,9.250948364,9.025121436,2.347994832,,,,
Guam,GUM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.72150477,15.56788954,16.15955743,16.2856716,11.90121988,9.887435351,8.001207729,4.21179302,,,,,,,,,,,,,,,,,,,,,
High income,HIC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.683201237,7.996094919,7.769939635,7.677391305,7.575796976,7.035235988,6.854293601,6.755030791,6.401146315,6.241466234,6.200822409,5.731402238,5.607445262,5.425727356,6.047741719,5.667714988,5.504926022,5.592655091,5.858598249,6.082610668,6.638554534,6.86190306,6.694498257,6.60086396,6.891574842,,,,,
"Hong Kong SAR, China",HKG,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.919679312,3.930274265,3.789383006,3.809551757,4.482758762,3.699667059,4.185416705,4.21647654,4.336758546,4.622940338,4.771096324,5.321521778,5.795818003,6.270548007,6.543989334,6.943915389,7.463110862,7.010745169,6.305705156,5.921903552,6.210802053,5.069064188,,,,,
Honduras,HND,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.199412772,6.192433783,6.936205166,7.216494845,9.594691535,10.34278234,10.24506229,11.38734044,13.51362594,12.97214119,12.66387419,13.0977315,12.46742293,12.73940842,14.50864124,12.68800425,10.2944502,10.25512603,9.873992903,10.43734701,9.680767603,8.693127203,8.327580583,8.363048003,7.676382268,3.014921904,,,,
Heavily indebted poor countries (HIPC),HPC,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.478263687,8.200340838,10.36730478,11.23965649,11.47283073,9.839811611,11.70326205,12.03798141,12.46540782,12.11229848,10.72005161,10.19327265,9.165026342,8.16955432,8.965347336,7.738630785,7.833680835,8.80080533,9.074693141,9.146878264,10.28789846,10.70605422,10.27610641,11.17143173,12.29888953,,,,,
Croatia,HRV,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.96266157,37.70356284,40.07032679,40.10048716,52.13203019,45.26258348,45.90210324,43.10541199,42.0672954,44.84325597,45.12967609,38.60010226,39.37893154,38.09503259,41.32705084,40.36185079,35.72998778,37.37040839,37.5700292,37.01684273,38.00226814,23.41401533,,,,
Haiti,HTI,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.78727386,50.10438413,28.22474281,27.65054773,25.41128638,25.41195156,23.63693665,25.6471147,20.43248766,18.1428014,13.22139221,18.28445386,24.38429651,39.25007698,40.23185367,37.68259371,34.76430451,33.66370139,34.84573832,34.77493518,34.84391837,31.07233617,27.63785054,34.83777005,,,,,,
Hungary,HUN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18407751,18.30324527,16.86145308,14.23293775,13.14023792,11.93645125,11.85723874,9.454543403,8.362291218,6.261942502,6.502383788,5.844611818,5.146386524,5.955869489,7.148547382,6.152541323,5.917037893,5.559401022,5.757031853,6.087901962,6.32924175,6.733062397,6.857854375,7.150912855,7.646702091,3.403674366,,,,
IBRD only,IBD,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24566271,8.963779913,9.474761734,8.469593666,8.457079656,8.332043788,7.307097426,7.131524488,7.712672735,7.239889475,7.446743953,6.780240943,,,,6.530616233,,,,,,,,,,,,
IDA & IBRD total,IBT,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.345461165,9.146490127,9.520975204,8.421879114,8.451628323,8.332699108,7.327245768,7.189174063,7.676169369,7.269543038,7.471725717,6.813616931,,,,6.611191541,6.980167627,7.292826791,,,,,,,,,,
IDA total,IDA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83923394,9.805851935,11.05768522,12.29836353,10.19383919,7.656864717,8.35989129,8.343778565,7.652214642,8.159529864,7.229587611,7.686610239,7.817581273,7.271572625,8.283292148,7.906282588,6.697476899,7.634546141,7.895934816,8.765694517,10.39832894,11.05121989,10.8805796,10.78864,11.10922237,,,,,
IDA blend,IDB,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.685998982,9.42850866,11.4809045,13.17829609,8.100496877,5.175129682,5.404650862,5.612930878,4.685368201,4.294067879,3.703847994,3.866044432,3.751090819,3.500970295,4.277886204,3.510059764,3.2953502,3.531467164,3.434040793,4.277576653,5.743606368,6.607791894,7.285370401,6.677104732,5.887069718,,,,,
Indonesia,IDN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.806279835,6.427756948,6.630838756,5.3802544,4.553070212,4.769127756,5.580083929,4.829955898,4.571632308,4.243255124,4.484693572,5.024553806,5.81771625,7.034914615,7.488974802,7.564485471,8.453189767,9.198053424,1.980183687,,,,
IDA only,IDX,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58184304,,,,11.30799967,11.03824966,12.76487828,12.06228485,13.21901284,13.37056308,12.52266965,12.32020022,12.48743093,10.64762824,11.93946261,12.31856294,13.06264738,13.70629947,13.93227396,13.29125142,13.61986215,15.14117085,,,,,
Isle of Man,IMN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.003500853,5.379024674,4.672944645,5.377673633,5.436142963,4.954650885,4.611618852,4.679233818,4.084303583,,,,4.132071451,4.066427631,4.274449067,5.009438153,5.369238372,5.696352265,5.42657307,5.798366219,2.767332228,,,,
Not classified,INX,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.167283612,4.349106571,4.441242587,4.555287374,4.183464981,3.938134843,4.112745957,3.93672241,3.812584779,3.623469722,2.999823327,3.207729382,3.185042348,3.068338873,2.772206418,0.681305611,,,,
"Iran, Islamic Rep.",IRN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.081622962,0.61072642,0.970724978,4.399436658,2.512811292,2.277390924,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.773305173,0.550402279,1.371898089,1.329253073,3.440430342,3.179842437,1.887135481,1.690024732,1.801030419,2.178774153,5.025669607,6.662452808,4.652204406,2.160322939,4.04148796,1.884896943,,,,
Iceland,ISL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.38691478,11.73653711,11.67933182,12.94100034,13.04127505,13.31418906,12.60803407,12.48500886,13.04292416,12.44419711,12.42492038,13.25367779,11.88621517,11.85480729,,,,,,,,,,,,,,,,
Israel,ISR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.70457052,11.83008675,11.77218616,10.94508597,12.70883529,9.896718694,7.050430091,6.170892516,5.686299307,5.486626819,6.457278644,5.931297916,5.953757544,6.45769142,7.134320896,6.90711293,6.349726906,6.682243799,6.671747978,6.612131903,6.994791766,6.865406487,7.26079353,7.175047808,7.248171248,2.385043331,,,,
Italy,ITA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.48102108,10.21626259,10.42036168,10.2542421,10.18841201,9.792397363,8.993354907,9.05203188,8.868110827,8.741566885,8.40022905,8.154861582,7.612019342,,,,,,,,7.702405538,7.805243562,7.853242738,7.865479011,8.159989628,3.653705219,,,,
Jamaica,JAM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.32808863,36.6547293,37.95010591,40.78255216,42.73184759,43.94593841,44.57838515,46.00541386,46.00761212,44.45005172,44.64204103,43.78654652,42.25573337,40.11471444,51.25943335,52.31779271,48.06005232,,,,,,,,,,,,,
Jordan,JOR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9697291,28.00839365,29.75627764,29.85524321,28.75280406,26.42042964,23.37449975,27.54719832,26.21171592,27.02301905,26.19968068,29.58078663,29.33659892,27.86833513,31.38920722,34.42642868,31.65790472,35.80683586,36.16173515,35.54283433,35.18273221,36.51196421,38.80381361,41.21866776,41.83637029,16.70757198,,,,
Japan,JPN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.246093722,1.303695895,1.310215784,1.242171186,1.139915259,1.295601592,1.328310232,2.199493164,2.271831219,2.311341632,1.577072828,1.54848703,1.548152033,1.873824703,1.765078466,1.346678067,1.772849108,2.031099713,2.409112032,3.477077174,4.122612502,4.223578258,4.869289996,5.439668068,1.434612617,,,,
Kazakhstan,KAZ,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.594098844,3.703703704,4.521262853,6.701304836,5.692654453,3.940889883,4.997251338,5.951949901,4.310105521,3.573680471,2.520376242,2.283208101,2.19218484,1.760317101,2.278252422,1.850214736,1.63168239,2.333512554,2.524827051,2.903688882,3.832737522,4.727870403,4.209070859,3.995765757,4.342024722,1.195372322,,,,
Kenya,KEN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26476843,22.47307386,25.89214994,27.75752697,28.24602152,18.01413477,17.79846083,15.95314365,17.14744342,18.65737554,18.13845523,19.86283833,21.43625237,16.86257003,15.21980245,18.0339313,18.49954986,17.88420077,16.66022959,15.52057249,15.04477465,14.84946348,14.96835505,15.42711531,15.36014645,,,,,
Kyrgyz Republic,KGZ,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.007113041,3.412306946,3.490644354,5.683469532,7.49886527,8.282987036,9.756259833,9.933913677,14.71137548,19.38093745,21.22464794,12.86441478,9.627830998,12.64084063,13.87735922,15.33149528,14.26464314,19.87609527,19.76310056,18.65497614,18.9436719,22.7821221,8.006839785,,,,
Cambodia,KHM,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.325629385,14.50892857,11.04417671,13.17221945,16.85078691,18.89830809,20.46964045,21.44069663,16.73765146,19.83016859,23.07450853,22.10471677,24.975179,25.4955032,29.46323499,28.17217326,29.05759391,30.00263807,27.47306884,26.87960024,25.7241086,24.6263201,25.4170915,26.24099505,25.20830276,5.373948705,,,,
Kiribati,KIR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55966551,,,,,,,
St. Kitts and Nevis,KNA,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.16123387,53.283803,51.34028786,48.97177162,47.25428028,29.01723532,30.72982515,26.24201168,30.48387032,35.10774625,35.28639671,35.65945557,33.87171041,25.36171953,21.66243747,21.44840819,20.37098829,19.83022168,18.78422348,58.89924133,59.73481982,65.97738878,70.2643515,61.75094396,,,,,,
"Korea, Rep.",KOR,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.631870463,4.250402952,3.932877725,5.332013505,5.075576596,4.219615994,4.46792877,3.967619392,3.035475001,2.728494851,2.466351221,2.185055587,2.037137414,2.565105782,3.038450999,2.618038514,2.55675686,2.650116561,2.695930194,3.087003591,2.920941626,3.448621408,2.563090335,3.165174315,3.854010284,1.93842026,,,,
